ag_ppm,anomaly_id,as_ppm,au_ppm,below_detection,bi_ppm,cu_ppm,easting,interval_m,lab_id,northing,pb_ppm,project_area,sample_id,sample_type,sb_ppm,zn_ppm,,,,,
0.2,An6,58,0.001,TRUE,1,219,493772,,,,,611,2139932,5,Shamkya,,Q069,chip,1,,164
0.2,An6,1,0.001,TRUE,1,5,478899,,,,,612,2121074,2,Shamkya,,Q070,chip,1,,47
0.1,An6,2,0.001,TRUE,1,23,486491,,,,,613,2144289,3,Shamkya,,Q071,chip,1,,4
0.1,An6,6,0.04,TRUE,1,11,482723,,,,,614,2129541,2,Shamkya,,Q072,chip,1,,26
0.1,An6,1,0.001,TRUE,1,17,495562,,,,,615,2143760,1,Shamkya,,Q073,chip,1,,2
0.1,An6,1,0.001,TRUE,2,2,475288,,,,,616,2132700,1,Shamkya,,Q074,chip,1,,8
0.1,An6,1,0.001,TRUE,1,34,489948,,,,,617,2147177,2,Shamkya,,Q075,chip,1,,15
13.1,An6,1,0.76,TRUE,13,161,475377,,,,,618,2132716,84,Shamkya,,Q076,chip,1,,14
0.4,An6,25,0.001,TRUE,1,10,491340,,,,,619,2146297,2,Shamkya,,Q077,chip,1,,6
0.1,An6,6,0.001,TRUE,1,21,495427,,,,,620,2123120,14,Shamkya,,Q078,chip,1,,20
0.1,An6,4,0.001,TRUE,1,6,495275,,,,,621,2148366,4,Shamkya,,Q079,chip,1,,20
0.1,An6,1,0.001,TRUE,1,3,494347,,,,,622,2124425,1,Shamkya,,Q080,chip,1,,10
0.1,An6,14,0.001,TRUE,1,99,492574,,,,,623,2146737,3,Shamkya,,Q081,chip,2,,17
0.1,An6,9,0.001,TRUE,1,36,484174,,,,,624,2136118,10,Shamkya,,Q082,chip,1,,97
0.1,An6,4,0.001,TRUE,1,19,493512,,,,,625,2141484,11,Shamkya,,Q083,chip,1,,106
0.1,An6,3,0.001,TRUE,2,3,485288,,,,,626,2143630,3,Shamkya,,Q084,chip,1,,7
0.1,An6,2,0.001,TRUE,1,59,493711,,,,,627,2141182,1,Shamkya,,Q085,chip,1,,8
0.1,An6,1,0.001,TRUE,1,4,486828,,,,,628,2141936,2,Shamkya,,Q086,chip,1,,2
0.8,An6,3,0.01,TRUE,2,19,488389,,,,,629,2139789,65,Shamkya,,Q087,chip,1,,7
0.1,An6,1,0.001,TRUE,1,3,488692,,,,,630,2141522,1,Shamkya,,Q088,chip,1,,7
0.4,An6,2,0.001,TRUE,1,7,495994,,,,,631,2132928,2,Shamkya,,Q089,chip,1,,7
0.1,An6,1,0.001,TRUE,1,4,487666,,,,,632,2146329,1,Shamkya,,Q090,chip,1,,1
0.1,An6,2,0.001,TRUE,1,10,495560,,,,,633,2136144,1,Shamkya,,Q091,chip,1,,24
0.2,An6,20,0.001,TRUE,1,32,497989,,,,,634,2145904,1,Shamkya,,Q092,chip,1,,10
0.1,An6,1,0.001,TRUE,1,2,494866,,,,,635,2136673,1,Shamkya,,Q093,chip,1,,5
1,An6,320,0.05,TRUE,36,86,490589,,,,,636,2147673,333,Shamkya,,Q094,chip,1,,37
0.1,An6,2,0.001,TRUE,1,43,482416,,,,,637,2140240,3,Shamkya,,Q095,chip,1,,28
0.1,An6,1,0.001,TRUE,1,4,490905,,,,,638,2147480,3,Shamkya,,Q096,chip,1,,8
0.2,An6,16,0.001,TRUE,1,23,481451,,,,,639,2139771,19,Shamkya,,Q097,chip,1,,4
0.1,An6,7,0.03,TRUE,1,26,492208,,,,,640,2144867,3,Shamkya,,Q098,chip,1,,56
,An6,60,3.58,TRUE,540,3930,481430,,,,,641,2125906,,Shamkya,,Q099,chip,1,,178
0.2,An6,1,0.01,TRUE,3,10,498202,,,,,642,2143491,17,Shamkya,,Q100,chip,1,,11
2,An6,29,0.73,TRUE,11,126,485222,,,,,643,2126585,180,Shamkya,,Q101,chip,1,,134
0.1,An6,1,0.001,TRUE,1,3,498145,,,,,644,2143435,1,Shamkya,,Q102,chip,2,,1
0.1,An6,9,0.001,TRUE,1,41,463017,,,,,645,2102436,1,Shamkya,,Q103,chip,1,,3
1.1,An6,67,0.01,TRUE,12,300,497911,,,,,646,2144085,22,Shamkya,,Q104,chip,1,,114
0.1,An6,9,0.001,TRUE,1,24,454672,,,,,647,2110547,1,Shamkya,,Q105,chip,1,,18
0.1,An6,2,0.001,TRUE,1,4,496390,,,,,648,2147000,2,Shamkya,,Q106,chip,1,,2
0.1,An6,2,0.001,TRUE,1,8,454661,,,,,649,2110533,1,Shamkya,,Q107,chip,1,,10
2.2,An6,360,7.49,TRUE,105,448,496367,,,,,650,2146933,51,Shamkya,,Q108,chip,1,,104
0.1,An6,12,0.01,TRUE,1,7,471631,,,,,651,2111537,3,Shamkya,,Q109,chip,1,,6
1,An6,28,0.12,TRUE,73,237,495387,,,,,652,2140083,7,Shamkya,,Q110,chip,1,,44
0.2,An6,164,0.02,TRUE,1,33,471659,,,,,653,2111536,5,Shamkya,,Q111,chip,1,,3
1,An6,46,14.3,TRUE,527,8,494420,,,,,654,2140664,25,Shamkya,,Q112,chip,1,,72
0.5,An6,1,1.23,TRUE,78,328,498217,,,,,655,2149600,12,Shamkya,,Q113,chip,1,,3
0.1,An6,8,0.44,TRUE,1,33,493649,,,,,656,2140500,5,Shamkya,,Q114,chip,1,,25
0.5,An6,2,0.25,TRUE,42,90,498101,,,,,657,2149621,10,Shamkya,,Q115,chip,1,,2
0.1,An6,1,0.001,TRUE,1,4,497428,,,,,658,2148454,1,Shamkya,,Q116,chip,1,,3
0.1,An6,3,0.001,TRUE,1,16,481766,,,,,659,2139707,4,Shamkya,,Q117,chip,1,,12
0.1,An6,1,0.001,TRUE,1,5,493679,,,,,660,2140502,1,Shamkya,,Q118,chip,1,,2
0.1,An6,4,0.001,TRUE,1,19,481409,,,,,661,2138789,1,Shamkya,,Q119,chip,1,,3
12.1,An6,7,3.71,TRUE,108,,493708,,,,,662,2140499,337,Shamkya,,Q120,chip,1,,69
0.2,An6,2,0.01,TRUE,1,114,494077,,,,,663,2134495,2,Shamkya,,Q121,chip,1,,6
0.2,An6,2,0.001,TRUE,1,5,491449,,,,,664,2142616,1,Shamkya,,Q122,chip,2,,1
6.8,An6,25,0.82,TRUE,17,283,493866,,,,,665,2134807,100,Shamkya,,Q123,chip,1,,74
0.1,An6,1,0.01,TRUE,1,22,493899,,,,,666,2134708,1,Shamkya,,Q124,chip,1,,4
0.1,An6,2,0.001,TRUE,1,50,494062,,,,,667,2146801,3,Shamkya,,Q125,chip,1,,19
0.1,An6,1,0.001,TRUE,1,3,497073,,,,,668,2146817,1,Shamkya,,Q126,chip,1,,1
0.3,An6,6,0.05,TRUE,1,194,498925,,,,,669,2144325,19,Shamkya,,Q127,chip,1,,46
0.1,An6,8,0.001,TRUE,1,15,497228,,,,,670,2146869,1,Shamkya,,Q128,chip,1,,12
0.1,An6,4,0.001,TRUE,1,26,498930,,,,,671,2144344,3,Shamkya,,Q129,chip,3,,55
0.1,An6,1,0.001,TRUE,1,12,497330,,,,,672,2146841,1,Shamkya,,Q130,chip,1,,7
1,An6,5,0.99,TRUE,9,189,498962,,,,,673,2144428,40,Shamkya,,Q131,chip,1,,40
0.1,An6,1,0.001,TRUE,1,7,497934,,,,,674,2146971,10,Shamkya,,Q132,chip,1,,8
0.1,An6,1,0.001,TRUE,1,5,497373,,,,,675,2147005,1,Shamkya,,Q133,chip,1,,1
1.3,An6,28,0.001,TRUE,3,186,498920,,,,,676,2144487,23,Shamkya,,Q134,chip,1,,23
0.1,An6,2,0.01,TRUE,1,5,497963,,,,,677,2147040,1,Shamkya,,Q135,chip,1,,2
0.1,An6,1,0.001,TRUE,1,4,497958,,,,,678,2147049,2,Shamkya,,Q136,chip,1,,7
0.1,An6,7,0.001,TRUE,1,37,498805,,,,,679,2144487,2,Shamkya,,Q137,chip,1,,6
0.1,An6,1,0.001,TRUE,1,5,497688,,,,,680,2146687,1,Shamkya,,Q138,chip,2,,5
0.1,An6,2,0.001,TRUE,1,5,499886,,,,,681,2131567,1,Shamkya,,Q139,chip,1,,2
4.8,An6,7,4.82,TRUE,118,3130,497765,,,,,682,2146658,27,Shamkya,,Q140,chip,1,,33
0.1,An6,1,0.01,TRUE,1,9,502547,,,,,683,2130854,1,Shamkya,,Q141,chip,1,,1
0.1,An6,20,0.07,TRUE,1,563,502195,,,,,684,2131099,2,Shamkya,,Q142,chip,1,,9
0.1,An6,1,0.001,TRUE,1,5,502165,,,,,685,2131120,1,Shamkya,,Q143,chip,1,,1
0.3,An6,23,0.02,FALSE,3,9,501990,,,,,686,2131257,8,Shamkya,,Q144,chip,2,,10
0.1,An6,28,0.01,TRUE,1,10,495570,,,,,687,2136086,5,Shamkya,,Q145,chip,4,,30
0.3,An6,30,0.54,FALSE,4,2360,495558,,,,,688,2136137,212,Shamkya,,Q146,chip,3,,101
0.1,An6,25,0.01,TRUE,1,4,490484,,,,,689,2132361,5,Shamkya,,Q147,chip,5,,21
2.6,An6,106,3.58,FALSE,18,446,487882,,,,,690,2132262,354,Shamkya,,Q148,chip,10,,241
0.1,An6,2,0.01,TRUE,1,3,480602,,,,,691,2131915,1,Shamkya,,Q149,chip,1,,1
1.2,An6,98,3.71,FALSE,16,205,480644,,,,,692,2131916,548,Shamkya,,Q150,chip,6,,214
0.1,An6,41,0.01,TRUE,1,5,481772,,,,,693,2133680,6,Shamkya,,Q151,chip,3,,44
2.8,An6,57,1.73,FALSE,17,195,481792,,,,,694,2133717,136,Shamkya,,Q152,chip,7,,96
0.1,An6,6,0.01,TRUE,1,17,481752,,,,,695,2133702,2,Shamkya,,Q153,chip,1,,3
2.7,An6,118,3.36,FALSE,9,322,482171,,,,,696,2136269,144,Shamkya,,Q154,chip,3,,88
19.3,An6,83,0.78,TRUE,15,,486742,,,,,697,2110788,60,Shamkya,,Q155,chip,1,,309
0.7,An6,16,4.67,TRUE,2,26,456540,,,,,698,2112347,14,Shamkya,,Q156,chip,1,,8
5.3,An6,31,0.92,FALSE,8,1470,494022,,,,,699,2137251,52,Shamkya,,Q157,chip,2,,159
0.1,An6,18,0.01,TRUE,3,112,494020,,,,,700,2137272,11,Shamkya,,Q158,chip,1,,127
0.1,An6,35,0.001,TRUE,1,68,493489,,,,,701,2142217,21,Shamkya,,Q159,chip,2,,152
0.2,An6,22,0.001,FALSE,4,16,493582,,,,,702,2142104,349,Shamkya,,Q160,chip,2,,194
0.3,An6,31,0.03,TRUE,1,9,495944,,,,,703,2142986,5,Shamkya,,Q161,chip,1,,6
0.1,An6,39,0.02,TRUE,1,6,495997,,,,,704,2143022,7,Shamkya,,Q162,chip,1,,13
0.2,An6,41,0.09,TRUE,1,8,496912,,,,,705,2145285,5,Shamkya,,Q163,chip,1,,14
21.6,An6,80,0.89,TRUE,130,270,496047,,,,,706,2147670,509,Shamkya,,Q164,chip,1,,52
19.4,An6,80,0.96,FALSE,13,,496762,,,,,707,2125820,62,Shamkya,,Q165,chip,3,,293
14.2,An6,15,2.29,TRUE,147,1630,489993,,,,,708,2145065,104,Shamkya,,Q166,chip,1,,243
0.1,An6,19,0.01,TRUE,1,18,489673,,,,,709,2145365,2,Shamkya,,Q167,chip,1,,4
4.2,An6,58,0.01,TRUE,7,184,489659,,,,,710,2145566,71,Shamkya,,Q168,chip,1,,43
0.3,An6,179,0.01,FALSE,3,72,489041,,,,,711,2146412,19,Shamkya,,Q169,chip,2,,39
1.3,An6,87,0.19,TRUE,119,28,488219,,,,,712,2146634,59,Shamkya,,Q170,chip,1,,7
0.1,An6,2,0.001,TRUE,4,70,489673,,,,,713,2145365,2,Shamkya,,Q171,chip,1,,129
0.1,An6,1,0.02,TRUE,1,35,489659,,,,,714,2145566,1,Shamkya,,Q172,chip,1,,5
0.1,An6,4,0.001,TRUE,1,131,489041,,,,,715,2146412,5,Shamkya,,Q173,chip,1,,219
0.1,An6,1,0.001,TRUE,1,33,488219,,,,,716,2146634,2,Shamkya,,Q174,chip,1,,19
,An6,,,FALSE,,,,,,,,,,,Shamkya,,,chip,,,
0.1,An6,1,0.01,TRUE,1,4,,,,,,717,,5,Shamkya,,Q175,chip,1,,2
0.1,An6,1,0.01,TRUE,1,38,,,,,,718,,3,Shamkya,,Q176,chip,1,,2
2.9,An6,9,7.91,TRUE,12,448,,,,,,719,,72,Shamkya,,Q177,chip,1,,233
15.7,An6,23,100,TRUE,16,24,,,,,,720,,122,Shamkya,,Q178,chip,1,,20
0.1,An6,1,0.13,TRUE,1,24,,,,,,721,,41,Shamkya,,Q179,chip,1,,58
0.1,An6,1,0.04,TRUE,2,8,,,,,,722,,34,Shamkya,,Q180,chip,1,,8
2.7,An6,43,0.67,FALSE,72,629,,,,,,723,,62,Shamkya,,Q181,chip,3,,85
0.9,An6,10,0.26,FALSE,10,345,,,,,,724,,38,Shamkya,,Q182,chip,2,,31
7.3,An6,10,4.95,TRUE,11,8220,,,,,,725,,20,Shamkya,,Q183,chip,1,,37
0.1,An6,55,0.02,TRUE,4,37,,,,,,726,,494,Shamkya,,Q184,chip,8,,1350
0.9,An6,9,0.27,TRUE,2,3930,,,,,,727,,2,Shamkya,,Q185,chip,1,,15
0.1,An6,9,0.01,TRUE,1,14,,,,,,728,,2,Shamkya,,Q186,chip,1,,3
0.1,An6,9,0.001,TRUE,1,56,,,,,,729,,9,Shamkya,,Q187,chip,2,,67
0.1,An6,1,0.001,TRUE,1,11,,,,,,730,,5,Shamkya,,Q188,chip,1,,7
0.1,An6,2,0.001,TRUE,1,3,,,,,,731,,2,Shamkya,,Q189,chip,1,,1
0.1,An6,1,0.001,TRUE,1,29,,,,,,732,,2,Shamkya,,Q190,chip,1,,6
0.1,An6,98,0.001,TRUE,1,46,,,,,,733,,10,Shamkya,,Q191,chip,5,,122
0.1,An6,7,0.001,TRUE,1,34,,,,,,734,,3,Shamkya,,Q192,chip,1,,8
1.33,An7,13.8,1.42,FALSE,9.42,97.1,494835,,,,,,2136937,202,Shamkya,,RCH/012,chip,0.37,,98
0.07,An7,0.6,0.04,FALSE,2.34,2,494893,,,,,,2138609,1.2,Shamkya,,RCH/013,chip,0.1,,5
0.32,An7,47.6,1.18,FALSE,1.17,43.1,494858,,,,,,2136676,15.9,Shamkya,,RCH/014,chip,0.21,,53
0.01,An7,0.4,0.01,TRUE,0.02,2.2,494796,,,,,,2137475,3.6,Shamkya,,RCH/015,chip,0.025,,1
0.46,An7,121,0.73,FALSE,4.84,116.5,494796,,,,,,2137457,27.9,Shamkya,,RCH/016,chip,0.36,,40
0.75,An7,73.6,0.83,FALSE,17.8,163.5,497468,,,,,,2137595,25.7,Shamkya,,RCH/017,chip,0.31,,30
0.01,An7,3,0.005,TRUE,0.41,5.5,494746,,,,,,2137645,2.4,Shamkya,,RCH/018,chip,0.26,,28
0.005,An7,0.4,0.005,TRUE,0.02,3.7,494730,,,,,,2137675,0.6,Shamkya,,RCH/019,chip,0.06,,3
0.05,An7,5.4,0.005,TRUE,0.2,51.7,494667,,,,,,2137904,7.6,Shamkya,,RCH/020,chip,0.48,,151
0.03,An7,1.4,0.005,TRUE,0.12,3.8,494656,,,,,,2137956,1.3,Shamkya,,RCH/021,chip,0.14,,30
0.16,An7,3.1,0.005,TRUE,0.51,9.3,494644,,,,,,2137998,2.4,Shamkya,,RCH/022,chip,0.12,,24
0.02,An7,1.6,0.01,FALSE,0.08,4.8,494493,,,,,,2138506,1.5,Shamkya,,RCH/023,chip,0.15,,36
1.4,An7,61.2,10.25,FALSE,1035,10.7,494476,,,,,,2138530,31.7,Shamkya,,RCH/024,chip,1.3,,41
3.71,An7,5.4,0.01,FALSE,144,698,494459,,,,,,2138581,63.4,Shamkya,,RCH/025,chip,0.74,,27
57.6,An7,1.4,0.02,FALSE,132,1970,494442,,,,,,2138638,184,Shamkya,,RCH/026,chip,0.48,,5
0.24,An7,15.5,0.03,FALSE,35.7,34.5,494435,,,,,,2138652,6,Shamkya,,RCH/027,chip,0.45,,10
0.2,An7,6.9,0.01,FALSE,1.91,52.8,494363,,,,,,2138771,5.5,Shamkya,,RCH/028,chip,0.51,,77
0.22,An7,5.4,0.005,TRUE,1.73,122,494266,,,,,,2138842,6.6,Shamkya,,RCH/029,chip,0.36,,73
0.19,An7,1.6,0.005,TRUE,4.01,5.8,494835,,,,,,2137461,5.7,Shamkya,,RCH/030,chip,0.14,,18
0.06,An7,10.4,0.005,TRUE,0.1,9.6,495380,,,,,,2137000,8,Shamkya,,RCH/031,chip,0.95,,65
0.01,An7,0.4,0.005,TRUE,0.02,2,495571,,,,,,2137004,3.4,Shamkya,,RCH/032,chip,0.025,,1
0.06,An7,7.3,0.005,TRUE,0.18,7.5,495582,,,,,,2137054,3.8,Shamkya,,RCH/033,chip,0.47,,23
0.95,An7,2.3,0.02,FALSE,38.9,30.2,495345,,,,,,2137207,14,Shamkya,,RCH/034,chip,0.16,,38
0.02,An7,1.6,0.005,TRUE,0.09,18.7,495374,,,,,,2137239,1.3,Shamkya,,RCH/035,chip,0.06,,33
0.005,An7,0.7,0.005,TRUE,0.06,11.7,494069,,,,,,2139558,0.7,Shamkya,,RCH/036,chip,0.06,,6
6.42,An7,18.5,0.05,FALSE,115,83.2,494047,,,,,,2139600,58.8,Shamkya,,RCH/037,chip,0.48,,35
0.13,An7,9.9,0.14,FALSE,0.92,39.7,495599,,,,,,2136707,9.6,Shamkya,,RCH/119,chip,0.47,,20
0.03,An7,8.4,0.005,TRUE,0.04,7.8,495594,,,,,,2136740,7.5,Shamkya,,RCH/120,chip,0.16,,204
0.01,An7,0.3,0.005,TRUE,0.02,1.2,495596,,,,,,2136796,1.1,Shamkya,,RCH/121,chip,0.025,,7
2.22,An7,16.6,0.69,FALSE,26.1,85.4,495575,,,,,,2136351,249,Shamkya,,RCH/122,chip,1.04,,103
6.96,An7,278,2.7,FALSE,4.09,552,495599,,,,,,2136690,31.2,Shamkya,,RCH/123,chip,0.56,,104
0.19,An7,3.2,0.01,FALSE,1.82,6.5,495395,,,,,,2137023,5.7,Shamkya,,RCH/124,chip,0.07,,29
5.49,An7,7.8,0.03,FALSE,133,35,495386,,,,,,2137052,149,Shamkya,,RCH/125,chip,0.22,,69
0.18,An7,6.8,0.02,FALSE,3.3,22.3,495390,,,,,,2137069,7,Shamkya,,RCH/126,chip,0.17,,28
0.19,An7,118,0.47,FALSE,1.07,51.7,495368,,,,,,2137104,12.1,Shamkya,,RCH/127,chip,0.12,,17
0.75,An7,2.1,0.005,TRUE,5.75,5.4,495354,,,,,,2137133,11.1,Shamkya,,RCH/128,chip,0.08,,5
0.46,An7,4.8,0.01,FALSE,1.03,3.8,495333,,,,,,2137165,10,Shamkya,,RCH/129,chip,0.05,,3
0.05,An6,1.9,0.01,TRUE,0.15,81.4,,,,,,AN6/041,,3.1,Shamkya,,T2-TR1-001,trench,0.07,,150
0.06,An6,2,0.01,TRUE,0.07,36,,,,,,AN6/042,,6.4,Shamkya,,T2-TR1-002,trench,0.09,,69
0.05,An6,2.6,0.01,TRUE,0.12,50.3,,,,,,AN6/043,,6,Shamkya,,T2-TR1-003,trench,0.1,,62
0.03,An6,2.2,0.01,TRUE,0.13,84.6,,,,,,AN6/044,,3.4,Shamkya,,T2-TR1-004,trench,0.09,,76
0.03,An6,1.8,0.01,TRUE,0.14,26.2,,,,,,AN6/045,,3.6,Shamkya,,T2-TR1-005,trench,0.1,,81
0.16,An6,32.2,0.01,TRUE,1.09,92,,,,,,AN6/046,,15.6,Shamkya,,T2-TR1-006,trench,1.09,,158
0.1,An6,24.4,0.01,TRUE,0.16,61.4,,,,,,AN6/047,,13,Shamkya,,T2-TR1-007,trench,1.4,,79
0.14,An6,11.1,0.01,TRUE,0.2,33.2,,,,,,AN6/048,,9.4,Shamkya,,T2-TR1-008,trench,0.57,,115
0.05,An6,5.5,0.01,TRUE,0.12,48.3,,,,,,AN6/049,,5.5,Shamkya,,T2-TR1-009,trench,0.12,,175
0.14,An6,20.5,0.1,FALSE,0.52,329,,,,,,AN6/050,,7.9,Shamkya,,Duplicate of (T2-TR1-020),trench,0.81,,232
0.07,An6,4.4,0.01,TRUE,0.09,43.8,,,,,,AN6/051,,5.8,Shamkya,,T2-TR1-010,trench,0.11,,159
0.04,An6,3.8,0.01,TRUE,0.29,47.8,,,,,,AN6/052,,3.6,Shamkya,,T2-TR1-011,trench,0.14,,67
0.03,An6,3.5,0.02,FALSE,0.15,24,,,,,,AN6/053,,2.9,Shamkya,,T2-TR1-012,trench,0.19,,26
0.05,An6,3.2,0.01,TRUE,0.32,42.2,,,,,,AN6/054,,8.5,Shamkya,,T2-TR1-013,trench,0.14,,44
0.03,An6,1.5,0.01,TRUE,0.17,54.6,,,,,,AN6/055,,4.2,Shamkya,,T2-TR1-014,trench,0.08,,57
0.03,An6,1.3,0.01,TRUE,0.14,56.9,,,,,,AN6/056,,2.9,Shamkya,,T2-TR1-015,trench,0.08,,55
0.08,An6,1.5,0.01,TRUE,0.13,44.9,,,,,,AN6/057,,10.1,Shamkya,,T2-TR1-016,trench,0.09,,109
0.05,An6,3.4,0.01,TRUE,0.15,70.7,,,,,,AN6/058,,6.8,Shamkya,,T2-TR1-017,trench,0.12,,103
0.06,An6,4.1,0.04,FALSE,0.17,68.3,,,,,,AN6/059,,5.5,Shamkya,,T2-TR1-018,trench,0.09,,119
0.2,An6,19.2,0.17,FALSE,1.18,380,,,,,,AN6/060,,10.6,Shamkya,,T2-TR1-019,trench,0.75,,215
0.15,An6,20.3,0.08,FALSE,0.47,339,,,,,,AN6/061,,7.7,Shamkya,,T2-TR1-020,trench,0.83,,238
0.01,An6,0.05,0.01,TRUE,0.03,2.1,,,,,,AN6/062,,4.1,Shamkya,,Blank,trench,0.025,,2
0.1,An6,6.2,0.03,FALSE,0.18,221,,,,,,AN6/063,,5.1,Shamkya,,T2-TR1-021,trench,0.21,,136
0.06,An6,5.8,0.03,FALSE,0.13,132.5,,,,,,AN6/064,,5.1,Shamkya,,T2-TR1-022,trench,0.13,,90
0.03,An6,2.5,0.01,TRUE,0.11,82.2,,,,,,AN6/065,,4.3,Shamkya,,T2-TR1-023,trench,0.07,,78
0.04,An6,1.6,0.01,TRUE,0.16,90.4,,,,,,AN6/066,,4.7,Shamkya,,T2-TR1-024,trench,0.08,,65
0.03,An6,1.5,0.01,TRUE,0.15,92.1,,,,,,AN6/067,,6.4,Shamkya,,T2-TR1-025,trench,0.08,,85
0.03,An6,1.3,0.01,TRUE,0.08,40.7,,,,,,AN6/068,,4,Shamkya,,T2-TR1-026,trench,0.08,,53
0.02,An6,1,0.01,TRUE,0.05,43.7,,,,,,AN6/069,,2,Shamkya,,T2-TR1-027,trench,0.07,,44
0.03,An6,1.9,0.01,TRUE,0.1,28.4,,,,,,AN6/070,,2.2,Shamkya,,T2-TR1-028,trench,0.07,,82
0.05,An6,2.1,0.01,TRUE,0.06,87.7,,,,,,AN6/071,,5.5,Shamkya,,T2-TR1-029,trench,0.08,,78
0.16,An6,25.3,0.04,FALSE,0.19,86.7,,,,,,AN6/072,,4.9,Shamkya,,T2-TR1-030,trench,0.67,,70
0.03,An6,4.7,0.05,FALSE,0.08,94.3,,,,,,AN6/073,,3.1,Shamkya,,T2-TR1-031,trench,0.14,,82
0.01,An6,0.4,0.01,TRUE,0.02,2.1,,,,,,AN6/074,,4,Shamkya,,Blank,trench,0.025,,2
0.04,An6,4.5,0.07,FALSE,0.08,96,,,,,,AN6/075,,3.2,Shamkya,,Duplicate of (T2-TR1-031),trench,0.13,,83
0.05,An6,7.6,0.02,FALSE,0.1,63.3,,,,,,AN6/076,,2.5,Shamkya,,T2-TR1-032,trench,0.17,,54
0.02,An6,2.3,0.01,TRUE,0.07,61.1,,,,,,AN6/077,,1.6,Shamkya,,T2-TR1-033,trench,0.06,,48
0.02,An6,1.2,0.01,TRUE,0.05,63.6,,,,,,AN6/078,,1.4,Shamkya,,T2-TR1-034,trench,0.025,,53
0.02,An6,1.4,0.01,TRUE,0.07,37.8,,,,,,AN6/079,,2.1,Shamkya,,T2-TR1-035,trench,0.025,,57
0.02,An6,3.1,0.01,TRUE,0.1,111,,,,,,AN6/080,,3.8,Shamkya,,T2-TR1-036,trench,0.08,,91
0.04,An6,8.7,0.02,FALSE,0.2,91.9,,,,,,AN6/081,,6.4,Shamkya,,T2-TR1-037,trench,0.2,,103
0.03,An6,6.3,0.02,FALSE,0.13,48.1,,,,,,AN6/082,,9,Shamkya,,T2-TR1-038,trench,0.16,,109
0.05,An6,3.4,0.01,TRUE,0.2,97.9,,,,,,AN6/083,,5.7,Shamkya,,T2-TR1-039,trench,0.1,,102
0.07,An6,16.3,0.01,TRUE,0.18,86.9,,,,,,AN6/084,,10.8,Shamkya,,T2-TR1-040,trench,0.58,,178
0.09,An6,15.1,0.01,TRUE,0.35,55.8,,,,,,AN6/085,,9.8,Shamkya,,T2-TR1-041,trench,0.37,,26
0.08,An6,7.1,0.02,FALSE,0.16,23.2,,,,,,AN6/086,,5.9,Shamkya,,T2-TR1-042,trench,0.2,,43
0.1,An6,3.1,0.02,FALSE,0.13,26.5,,,,,,AN6/087,,5.2,Shamkya,,T2-TR1-043,trench,0.12,,25
0.03,An6,4.8,0.01,TRUE,0.24,52.7,,,,,,AN6/088,,3.8,Shamkya,,T2-TR1-044,trench,0.13,,75
0.03,An6,3.7,0.01,TRUE,0.17,33.4,,,,,,AN6/089,,3.5,Shamkya,,T2-TR1-045,trench,0.11,,74
0.04,An6,1.4,0.01,TRUE,0.09,5.8,,,,,,AN6/090,,5.8,Shamkya,,T2-TR1-046,trench,0.08,,25
0.03,An6,2.2,0.01,TRUE,0.08,107.5,,,,,,AN6/091,,1.9,Shamkya,,T2-TR1-047,trench,0.08,,66
0.03,An6,2.6,0.01,TRUE,0.12,77.7,,,,,,AN6/092,,3.1,Shamkya,,T2-TR1-048,trench,0.08,,105
0.03,An6,4,0.01,TRUE,0.17,71.5,,,,,,AN6/093,,4.1,Shamkya,,T2-TR1-049,trench,0.14,,127
1.25,An6,48.1,0.52,FALSE,11.35,1800,,,,,,AN6/094,,20,Shamkya,,Duplicate of (T2-TR2-011),trench,1.15,,84
0.04,An6,2.7,0.01,TRUE,0.09,10.4,,,,,,AN6/095,,7.8,Shamkya,,T2-TR1-050,trench,0.13,,43
0.05,An6,2.6,0.01,TRUE,0.11,24.7,,,,,,AN6/096,,7,Shamkya,,T2-TR1-051,trench,0.15,,43
0.03,An6,1.5,0.01,TRUE,0.08,6.8,,,,,,AN6/097,,5.2,Shamkya,,T2-TR1-052,trench,0.07,,142
0.02,An6,1.3,0.01,TRUE,0.03,8.7,,,,,,AN6/098,,5.6,Shamkya,,T2-TR1-053,trench,0.06,,97
0.03,An6,1.4,0.01,TRUE,0.05,21.5,,,,,,AN6/099,,7.9,Shamkya,,T2-TR1-054,trench,0.09,,70
0.02,An6,1.4,0.01,TRUE,0.05,16.2,,,,,,AN6/100,,6.7,Shamkya,,T2-TR1-055,trench,0.08,,114
0.04,An6,2.9,0.01,TRUE,0.12,23.2,,,,,,AN6/101,,6.1,Shamkya,,T2-TR1-056,trench,0.14,,167
0.02,An6,0.4,0.01,TRUE,0.04,65.3,,,,,,AN6/102,,0.9,Shamkya,,T2-TR2-001,trench,0.07,,45
0.02,An6,0.5,0.01,TRUE,0.04,62.2,,,,,,AN6/103,,0.7,Shamkya,,T2-TR2-002,trench,0.07,,44
0.01,An6,1,0.01,TRUE,0.06,33.7,,,,,,AN6/104,,0.6,Shamkya,,T2-TR2-003,trench,0.06,,45
0.02,An6,0.6,0.01,TRUE,0.08,67.7,,,,,,AN6/105,,1.2,Shamkya,,T2-TR2-004,trench,0.07,,39
0.03,An6,0.8,0.01,TRUE,0.1,58.2,,,,,,AN6/106,,2.3,Shamkya,,T2-TR2-005,trench,0.07,,49
